,pk,user_id,text,type,created_at,created_at_utc,content_type,status,bit_flags,did_report_as_spam,share_enabled,user,is_covered,has_liked_comment,comment_like_count,child_comment_count,preview_child_comments,other_preview_users,inline_composer_display_condition,private_reply_status,num_tail_child_comments,has_more_tail_child_comments,has_more_head_child_comments,has_translation
0,18162525841227287,52823706545,Wow. So many media-brainwashed people around here. The problem is not exxon mobil. It is YOU and the people around you continously using  plastics and consuming power like electricity.  Even the food you eat every day require fertilizers which require fossil fuels like natural gas. The real ROOT CAUSE of the problem is ever growing WORLD POPULATION.,0,1650039865,1650039865,comment,Active,0,False,False,"{'pk': 52823706545, 'username': 'oilpro.tistory', 'full_name': '오일전문가', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/277471623_3312953852297180_2696319852282228639_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Cx-N7T3SJVQAX-Q0vlh&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_nTF7sRNbVF2nxtZOPUsS8Cx22WCF_3yoaozlVS_37fA&oe=62BAAA0C&_nc_sid=705020', 'profile_pic_id': '2806162677514324185_52823706545', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
1,17924340842219759,52576871772,Sexxon mobile The Gem,0,1648216582,1648216582,comment,Active,0,False,False,"{'pk': 52576871772, 'username': 'lbc_forbidden_danger_rap', 'full_name': 'LIL BIBLICAL CANNON', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/277324565_1146477809471538_5734079548863406291_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=lpi_y4Ve0asAX-VYkQH&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8BUuESclXWxxwfGS9IN5jxx_xAuZk-FtDMDxfHUzkxxw&oe=62BB7FD6&_nc_sid=705020', 'profile_pic_id': '2801743406961431426_52576871772', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
2,17892048125443931,1658511611,"Hahaha what about the other million + unnecessary products those pellets are used for for products that harm the environment, animals and humans? Plus all the pellet spills before they are products in waterways snd the oceans? Makes it sound real innocent and heroic to discuss only medical supplies. Absolutely disgusting",0,1639702174,1639702174,comment,Active,0,False,False,"{'pk': 1658511611, 'username': 'romeo_thefrenchbulldog', 'full_name': 'Romeo & Ella', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/33313391_256371941590064_3478745616509566976_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=PKK0O0KLbk4AX9Ca_RL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-KW6dFKNc6x2fbcToXgWRDtoKnO0wzx-Hkf9hIhPJGug&oe=62BB33B3&_nc_sid=705020', 'profile_pic_id': '1796917489185368492_1658511611', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655946483, 'latest_besties_reel_media': 0}",True,False,0,0,[],[],never,0,,,,
3,17898250025450469,4725653846,#exxonknew,0,1638963953,1638963953,comment,Active,0,False,False,"{'pk': 4725653846, 'username': 'thesweeterspot', 'full_name': 'TheSweeterSpot', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/288990729_1043164106558977_817892331365580566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=L_KFbth1SnYAX_Ln83u&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8bQWoOwSFlQgue8j_OQhG1TKF1f3D8MXGlEHlaTKVtVw&oe=62BA7668&_nc_sid=705020', 'profile_pic_id': '2862105692997139782_4725653846', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,0,[],[],never,0,,,,
4,18255116371070397,4853725873,So much hate here .. why !,0,1638066905,1638066905,comment,Active,0,False,False,"{'pk': 4853725873, 'username': 'justempyre', 'full_name': 'Em Pia', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/272719303_4520058524790040_4778754122161455433_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=GKKfKGpMWg0AX81bnp_&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9EtsyfHXzgBZ6qpekhwwp061vSi82TtbLf4HCte9qTSQ&oe=62BBE613&_nc_sid=705020', 'profile_pic_id': '2760843321090982601_4853725873', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': False, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,1,[],"[{'id': 3599844332, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/275224832_1106752453225957_5874376483407695459_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=aDOzuOq9K7oAX_XxuiF&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT88-eI1e6oFohcWtmqyADjrk_wPBNUSOe9i6-VgDDjWQg&oe=62BB353E&_nc_sid=705020'}]",never,0,1.0,True,False,
5,17882927450501874,189611395,Your bio says that you’re addressing the risks of climate change and I’d like to know how you as an oil and gas corporation that contributes largely to climate change plans to do that and what steps you’ve taken so far?,0,1637632150,1637632150,comment,Active,0,False,False,"{'pk': 189611395, 'username': 'taylorcgon', 'full_name': 'taylor 🍓', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/284212459_5751355451545503_6082145202709467691_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=5M-OskGtJB0AX8V359t&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT9RIO2BSwE983lY7-mjFeke08GbA-Iq7w6W6FGU-Uwxrg&oe=62BBE339&_nc_sid=705020', 'profile_pic_id': '2846963207290806234_189611395', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,3,0,[],[],never,0,,,,
6,17918403587031203,502696356,"History will look down on you with shame and disgust, as many of us do now already",0,1636137866,1636137866,comment,Active,0,False,False,"{'pk': 502696356, 'username': 'd_nille', 'full_name': 'd_nille', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/275038759_1028350127775458_3165464164439680562_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IYQMgstwLMgAX9oEXlE&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8PukKcoIbttHTRRQOq3iLXkC7ksIt6uh9m6ljTvRrUag&oe=62BAB2EC&_nc_sid=705020', 'profile_pic_id': '2785158252193290264_502696356', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 1655950933, 'latest_besties_reel_media': 0}",False,False,8,0,[],[],never,0,,,,
7,18150129619170647,48639155498,"We are proud of your choice to involve your company in the interests of addressing #climatechange. There is a lot of money in renewables, too. Thank you!",0,1633815058,1633815058,comment,Active,0,False,False,"{'pk': 48639155498, 'username': 'alchemymarketinglab', 'full_name': 'Alchemy MarketingLab', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/240639739_170912755115773_7152989536059835210_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mOPIafV_EokAX8j5wwV&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT-MZEqdO29-UrUA61m1EkpPedEgarNDCIgZ14Wr9qvIww&oe=62BB8B45&_nc_sid=705020', 'profile_pic_id': '2650609581164461257_48639155498', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,0,1,[],"[{'id': 7921571127, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/36160313_264017950847256_8903546279250886656_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=1c_JzcB8wm4AX-QKREW&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8PIX6u3kiGfCC18TwqWLi_gAgqI8FLjRUD8oF8q2Abmg&oe=62BB9AD2&_nc_sid=705020'}]",never,0,1.0,True,False,
8,17916255496872872,2259437028,That is gonna get washed off your ships and end up in the sea as microplastics,0,1631975882,1631975882,comment,Active,0,False,False,"{'pk': 2259437028, 'username': 'sfl_scottia', 'full_name': 'Scott Lewis', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/166007286_289601222523755_5177288948302185248_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=wYjuYdspIicAX8SPXCH&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_N2E6noGQYdE8-vO-56vfAKUUEBD_TVfpcI2wHjooq_g&oe=62BAF93B&_nc_sid=705020', 'profile_pic_id': '2540080315404929004_2259437028', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,6,0,[],[],never,0,,,,
9,17941684447597364,2259437028,That is gonna get washed off your ships and end up in the sea as microplastics,0,1631975031,1631975031,comment,Active,0,False,False,"{'pk': 2259437028, 'username': 'sfl_scottia', 'full_name': 'Scott Lewis', 'is_private': False, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/166007286_289601222523755_5177288948302185248_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=wYjuYdspIicAX8SPXCH&tn=0slJXXDyc2bu6LAZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT_N2E6noGQYdE8-vO-56vfAKUUEBD_TVfpcI2wHjooq_g&oe=62BAF93B&_nc_sid=705020', 'profile_pic_id': '2540080315404929004_2259437028', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,4,0,[],[],never,0,,,,
10,17931737125616251,4275607832,shame,0,1630866475,1630866475,comment,Active,0,False,False,"{'pk': 4275607832, 'username': 'jackcollins65', 'full_name': 'Jack Collins', 'is_private': True, 'profile_pic_url': 'https://scontent-mxp1-1.cdninstagram.com/v/t51.2885-19/271904767_673479414023056_4994933807382177315_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mxp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=M7o7k0O4TrcAX9zx3YL&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AT8Yo1YIJHBis3i_TNRHRMB0wHjwFeYESjSnw_fFnwkMPg&oe=62BACEF9&_nc_sid=705020', 'profile_pic_id': '2752704552841985626_4275607832', 'is_verified': False, 'follow_friction_type': 0, 'growth_friction_info': {'has_active_interventions': False, 'interventions': {}}, 'is_mentionable': True, 'latest_reel_media': 0, 'latest_besties_reel_media': 0}",False,False,4,0,[],[],never,0,,,,
